Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"frontend-typescript-react:src/test/lib/auth.test.ts#deleteAccount clears the stored token when the network call fails","clears the stored token when the network call fails","passed","0s",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","deleteAccount","deleteAccount",,"autotests-ai-multistack-app,autotests-ai-multistack-app","deleteAccount",
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — mobile burger menu closes menu when a menu nav link is clicked","closes menu when a menu nav link is clicked","passed","44ms",,,"expect(6).toBe(6) passed (0s)
 expect(6).toBe(6) passed (0s)
  expect(false).toBe(false) passed (0s)
   expect(true).toBe(true) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"autotests-ai-multistack-app,autotests-ai-multistack-app","canonical header.js — mobile burger menu",
"dev.multistack.app.config.SecurityChainTest.corsPreflightAllowsConfiguredOrigin","CORS preflight for /api/items answers the configured dev origin","passed","14ms",,,,,"Security chain with real JWT filter,slice",,"Security","Security chain",
"dev.multistack.app.config.CorsConfigTest.corsForRequestIgnoresForeignOrigin","corsForRequest does not admit a foreign origin from another host","passed","1ms",,,,,"CorsConfig",,"Security","CORS",
"dev.multistack.app.config.CorsConfigTest.corsForRequestSkipsNonApiPaths","corsForRequest ignores non-API paths and null requests","passed","2ms",,,,,"CorsConfig",,"Security","CORS",
"dev.multistack.app.config.UserSeederTest.createsSeedUserWhenMissing","creates seed user when missing","passed","207ms",,,,,"UserSeeder",,"Authentication","User seeder",
"dev.multistack.app.service.JwtServiceTest.tokenRoundtrip","createToken and extractUsername roundtrip","passed","4ms",,,,,"JwtService",,"Authentication","JWT",
"tests.api.AuthApiTests.deleteRemovesAccount","DELETE /api/auth/me removes the account: repeated login is rejected","passed","1s 722ms",,,"API: register user user_9abef922 passed (631ms)
 API: delete current account passed (543ms)",,"Auth API",,"Authentication","Authentication",
"dev.multistack.app.controller.AuthControllerTest.deleteAccountReturnsNoContent","DELETE /api/auth/me removes the authenticated account with 204","passed","35ms",,,,,"AuthController,slice",,"Authentication","AuthController",
"dev.multistack.app.controller.AuthControllerTest.deleteAccountRequiresAuthentication","DELETE /api/auth/me without token returns 401","passed","5ms",,,,,"AuthController,slice",,"Authentication","AuthController",
"dev.multistack.app.service.AuthServiceTest.deleteAccountUnknownUser","deleteAccount rejects a user that no longer exists","passed","2ms",,,,,"AuthService",,"Authentication","AuthService",
"dev.multistack.app.service.AuthServiceTest.deleteAccountRemovesUser","deleteAccount removes the authenticated user","passed","3ms",,,,,"AuthService",,"Authentication","AuthService",
"frontend-typescript-react:src/test/pages/HomePage.test.tsx#HomePage deletes the account, clears the session and navigates to login","deletes the account, clears the session and navigates to login","passed","37ms",,,"expect({""__reactFiber$sjhc8un9v8b"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,... <truncated>).toBeInTheDocument() passed (1ms)
 expect([Function bound ]).toHaveBeenCalledWith(""Delete this account? This cannot be undone."") passed (1ms)
  expect([[""/api/auth/me"",""[Object]""]]).toHaveLength(1) passed (3ms)
   expect({""method"":""DELETE"",""headers"":{""Authorization"":""Bearer valid-token""}}).toMatchObject({""method"":""DELETE"",""headers"":{""Authorization"":""Bearer valid-token""}}) passed (1ms)
    expect({""__reactFiber$sjhc8un9v8b"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":null,""sibling"":null,""index... <truncated>).toBeInTheDocument() passed (0s)
     expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"autotests-ai-multistack-app,autotests-ai-multistack-app","HomePage",
"frontend-typescript-react:src/test/header-active-nav.test.ts#env-hosts — matrix public_host derives Stage/Prod origins from public_host","derives Stage/Prod origins from public_host","passed","1ms",,,"expect(""https://autotests.ai"").toBe(""https://autotests.ai"") passed (0s)
 expect(""https://stage.autotests.ai"").toBe(""https://stage.autotests.ai"") passed (1ms)
  expect([""header-nav-stage"",""header-nav-prod""]).toEqual([""header-nav-stage"",""header-nav-prod""]) passed (0s)","env-hosts — matrix public_host","env-hosts — matrix public_host",,"autotests-ai-multistack-app,autotests-ai-multistack-app","env-hosts — matrix public_host",
"frontend-typescript-react:src/test/pages/HomePage.test.tsx#HomePage does not clear session after unmount when profile fetch fails","does not clear session after unmount when profile fetch fails","passed","24ms",,,"expect({""__reactFiber$sjhc8un9v8b"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,... <truncated>).toBeInTheDocument() passed (1ms)
 expect({""__reactFiber$sjhc8un9v8b"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,... <truncated>).toBeInTheDocument() passed (0s)
  expect(""stale-token"").toBe(""stale-token"") passed (0s)","HomePage","HomePage",,"autotests-ai-multistack-app,autotests-ai-multistack-app","HomePage",
"frontend-typescript-react:src/test/pwa/pwa-register.test.ts#pwa-register controllerchange reload does not reload on first claim (no prior controller)","does not reload on first claim (no prior controller)","passed","5ms",,,"expect([Function Mock]).not.toHaveBeenCalled() passed (0s)","pwa-register controllerchange reload","pwa-register controllerchange reload",,"autotests-ai-multistack-app,autotests-ai-multistack-app","pwa-register controllerchange reload",
"tests.e2e.RegisterTests.shouldShowErrorWhenUsernameIsTaken","Duplicate username shows readable error","passed","7s 808ms",,,"Open register page passed (459ms)
 Type username: user1 passed (1s 420ms)
  Type password passed (1s 293ms)
   Type confirm password passed (1s 297ms)
    Submit register form expecting validation or API error passed (1s 146ms)
     Verify error message: Username already taken passed (912ms)",,"Register",,"Authentication","Register",
"dev.multistack.app.repository.UserRepositoryTest.duplicateUsernameViolatesUniqueConstraint","duplicate username violates the real unique constraint (V2)","passed","27ms",,,,,"UserRepository on real PostgreSQL,slice",,"Persistence","User repository",
"tests.e2e.LoginTests.shouldShowValidationErrorWhenPasswordIsEmpty","Empty password shows validation error","passed","6s 653ms",,,"Open login page passed (2s 79ms)
  Verify login form is mounted passed (1s 621ms)
 Type username: user1 passed (1s 258ms)
  Submit login form expecting validation error passed (1s 508ms)
   Verify error message: Password is required (minimum 6 characters) passed (543ms)",,"Login",,"Authentication","Login",
"tests.e2e.LoginTests.shouldShowValidationErrorWhenUsernameIsEmpty","Empty username shows validation error","passed","6s 428ms",,,"Open login page passed (2s 95ms)
  Verify login form is mounted passed (1s 667ms)
 Type password passed (1s 247ms)
  Submit login form expecting validation error passed (1s 257ms)
   Verify error message: Login is required (minimum 3 characters) passed (540ms)",,"Login",,"Authentication","Login",
"frontend-typescript-react:src/test/lib/auth.test.ts#validateCredentials enforces login minimum length","enforces login minimum length","passed","0s",,,"expect(""Login must be at least 3 characters"").toBe(""Login must be at least 3 characters"") passed (0s)","validateCredentials","validateCredentials",,"autotests-ai-multistack-app,autotests-ai-multistack-app","validateCredentials",
"frontend-typescript-react:src/test/lib/auth.test.ts#validateCredentials enforces password minimum length","enforces password minimum length","passed","0s",,,"expect(""Password must be at least 6 characters"").toBe(""Password must be at least 6 characters"") passed (0s)","validateCredentials","validateCredentials",,"autotests-ai-multistack-app,autotests-ai-multistack-app","validateCredentials",
"dev.multistack.app.repository.UserRepositoryTest.findByUsernameEmptyForUnknownUser","findByUsername is empty for an unknown user","passed","50ms",,,,,"UserRepository on real PostgreSQL,slice",,"Persistence","User repository",
"dev.multistack.app.repository.UserRepositoryTest.findByUsernameReturnsSavedUser","findByUsername returns the saved user with generated id and created_at","passed","13ms",,,,,"UserRepository on real PostgreSQL,slice",,"Persistence","User repository",
"tests.api.SeedDataApiTests.seededItemsAreReadyAfterDeploy","Flyway seed items Alpha, Beta, Gamma are present in PostgreSQL","passed","546ms",,,,,"Seed data on deployed stand",,"Deploy readiness","Seed data",
"dev.multistack.app.controller.AuthControllerTest.meReturnsProfile","GET /api/auth/me returns profile for authenticated user","passed","10ms",,,,,"AuthController,slice",,"Authentication","AuthController",
"tests.api.AuthApiTests.profileWithBearerToken","GET /api/auth/me returns the profile contract for a bearer token","passed","1s 277ms",,,"API: login as user1 passed (678ms)",,"Auth API",,"Authentication","Authentication",
"tests.api.AuthApiTests.profileWithGarbageToken","GET /api/auth/me with a garbage token returns 401","passed","532ms",,,,,"Auth API",,"Authentication","Authentication",
"dev.multistack.app.config.SecurityChainTest.meWithRealBearerToken","GET /api/auth/me with a real bearer token passes the filter chain","passed","131ms",,,,,"Security chain with real JWT filter,slice",,"Security","Security chain",
"dev.multistack.app.config.SecurityChainTest.meWithTamperedToken","GET /api/auth/me with a tampered token returns 401","passed","8ms",,,,,"Security chain with real JWT filter,slice",,"Security","Security chain",
"dev.multistack.app.config.SecurityChainTest.meWithExpiredToken","GET /api/auth/me with an expired token returns 401","passed","310ms",,,,,"Security chain with real JWT filter,slice",,"Security","Security chain",
"tests.api.AuthApiTests.profileWithoutToken","GET /api/auth/me without a token returns 401","passed","557ms",,,,,"Auth API",,"Authentication","Authentication",
"dev.multistack.app.controller.AuthControllerTest.meRequiresAuthentication","GET /api/auth/me without token returns 401","passed","7ms",,,,,"AuthController,slice",,"Authentication","AuthController",
"tests.api.BackendWiringApiTests.healthReportsActiveBackendService","GET /api/health — deployed service is the active backend module, not a neighbour","passed","541ms",,,,,"Backend wiring on deployed stand",,"Wired backend","Health and data source",
"dev.multistack.app.integration.ApplicationWiringIntegrationTest.healthReportsActiveBackendService","GET /api/health — full stack reports the active backend module","passed","594ms",,,,,"Application wiring on real PostgreSQL",,"Application wiring","PostgreSQL and Flyway",
"tests.api.ReferenceApiTests.healthMatchesContract","GET /api/health matches the health contract and reports ok","passed","547ms",,,,,"Reference API",,"Home","Health and items",
"dev.multistack.app.controller.ApiControllerTest.healthReturnsOk","GET /api/health returns ok","passed","14ms",,,,,"ApiController,slice",,"Home","ApiController",
"dev.multistack.app.integration.ApplicationWiringIntegrationTest.itemsAreWiredToPostgreSQL","GET /api/items — catalogue is served from PostgreSQL with Flyway seed","passed","57ms",,,,,"Application wiring on real PostgreSQL",,"Application wiring","PostgreSQL and Flyway",
"tests.api.BackendWiringApiTests.itemsAreWiredToPostgreSQL","GET /api/items — catalogue is served from PostgreSQL, not a stub or fallback","passed","553ms",,,,,"Backend wiring on deployed stand",,"Wired backend","Health and data source",
"tests.api.ReferenceApiTests.itemsMatchContract","GET /api/items matches the items contract (typed rows, named source)","passed","548ms",,,,,"Reference API",,"Home","Health and items",
"dev.multistack.app.controller.ApiControllerTest.itemsReturnsList","GET /api/items returns items from service","passed","19ms",,,,,"ApiController,slice",,"Home","ApiController",
"frontend-typescript-react:src/test/lib/auth.test.ts#network failures getToken returns null when localStorage is unavailable","getToken returns null when localStorage is unavailable","passed","1ms",,,"expect(null).toBeNull() passed (0s)","network failures","network failures",,"autotests-ai-multistack-app,autotests-ai-multistack-app","network failures",
"dev.multistack.app.service.ItemServiceTest.healthReturnsOk","health returns ok status","passed","1ms",,,,,"ItemService",,"Home","ItemService",
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — active nav follows the route highlights Home on mount root","highlights Home on mount root","passed","26ms",,,"expect(6).toBe(6) passed (0s)
 expect(6).toBe(6) passed (0s)
  expect([""header-nav-home""]).toEqual([""header-nav-home""]) passed (1ms)
   expect([""header-nav-home""]).toEqual([""header-nav-home""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"autotests-ai-multistack-app,autotests-ai-multistack-app","canonical header.js — active nav follows the route",
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — active nav follows the route highlights Login on a direct /login load","highlights Login on a direct /login load","passed","191ms",,,"expect(6).toBe(6) passed (0s)
 expect(6).toBe(6) passed (0s)
  expect([""header-nav-login""]).toEqual([""header-nav-login""]) passed (1ms)
   expect([""header-nav-login""]).toEqual([""header-nav-login""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"autotests-ai-multistack-app,autotests-ai-multistack-app","canonical header.js — active nav follows the route",
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — active nav follows the route highlights Register on a direct /register load","highlights Register on a direct /register load","passed","33ms",,,"expect(6).toBe(6) passed (0s)
 expect(6).toBe(6) passed (0s)
  expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)
   expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"autotests-ai-multistack-app,autotests-ai-multistack-app","canonical header.js — active nav follows the route",
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — active nav follows the route highlights Stack on the /stack/ board","highlights Stack on the /stack/ board","passed","27ms",,,"expect(6).toBe(6) passed (1ms)
 expect(6).toBe(6) passed (0s)
  expect([""header-nav-stack""]).toEqual([""header-nav-stack""]) passed (1ms)
   expect([""header-nav-stack""]).toEqual([""header-nav-stack""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"autotests-ai-multistack-app,autotests-ai-multistack-app","canonical header.js — active nav follows the route",
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — mobile burger menu highlights the active route in menu nav links","highlights the active route in menu nav links","passed","35ms",,,"expect(6).toBe(6) passed (0s)
 expect(6).toBe(6) passed (0s)
  expect([""header-menu-nav-login""]).toEqual([""header-menu-nav-login""]) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"autotests-ai-multistack-app,autotests-ai-multistack-app","canonical header.js — mobile burger menu",
"tests.e2e.HomeLayoutScreenshotTests.homeLayoutMatchesScreenshot","Home layout matches screenshot at 1280px","failed","6s 976ms","Screenshot size changed for home-layout/1280: expected 960x569, actual 960x753","java.lang.AssertionError: Screenshot size changed for home-layout/1280: expected 960x569, actual 960x753
	at helpers.ScreenshotHelper.lambda$captureAndCompare$2(ScreenshotHelper.java:77)
	at io.qameta.allure.Allure.lambda$step$0(Allure.java:113)
	at io.qameta.allure.Allure.lambda$step$1(Allure.java:127)
	at io.qameta.allure.Allure.step(Allure.java:181)
	at io.qameta.allure.Allure.step(Allure.java:125)
	at io.qameta.allure.Allure.step(Allure.java:112)
	at helpers.ScreenshotHelper.captureAndCompare(ScreenshotHelper.java:67)
	at tests.e2e.HomeLayoutScreenshotTests.homeLayoutMatchesScreenshot(HomeLayoutScreenshotTests.java:46)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
	at java.base/java.util.ArrayList.forEach(ArrayList.java:1596)
","Compare screenshot: home-layout-1280 failed (8ms)",,"Home layout screenshot",,"Home","Home layout",
"dev.multistack.app.config.JwtAuthFilterTest.ignoresInvalidBearerToken","ignores invalid bearer token","passed","4ms",,,,,"JwtAuthFilter",,"Authentication","JWT filter",
"dev.multistack.app.config.JwtAuthFilterTest.ignoresNonBearerAuthorizationHeader","ignores non-bearer authorization header","passed","3ms",,,,,"JwtAuthFilter",,"Authentication","JWT filter",
"dev.multistack.app.repository.FlywayMigrationTest.insertAssignsIdentityId","insert into the migrated schema assigns an identity id","passed","67ms",,,,,"Flyway schema on real PostgreSQL,slice",,"Persistence","Flyway schema",
"tests.e2e.SessionTests.invalidTokenClearsSession","Invalid token clears session and hides welcome","passed","4s 108ms",,,"Open home page with invalid local storage token passed (1s 208ms)
 Verify home layout is mounted passed (914ms)
  Verify welcome panel stays hidden passed (378ms)
   Verify auth token was cleared from localStorage passed (340ms)",,"Session",,"Authentication","Session",
"dev.multistack.app.service.JwtServiceTest.isValidRejectsExpiredToken","isValid rejects expired token","passed","5ms",,,,,"JwtService",,"Authentication","JWT",
"dev.multistack.app.service.JwtServiceTest.isValidRejectsMalformedToken","isValid rejects malformed token","passed","1ms",,,,,"JwtService",,"Authentication","JWT",
"dev.multistack.app.service.JwtServiceTest.isValidRejectsTamperedToken","isValid rejects tampered token","passed","2ms",,,,,"JwtService",,"Authentication","JWT",
"frontend-typescript-react:src/test/lib/appBase.test.ts#appBase — mount precedence keeps a bare product mount when there is no backend prefix","keeps a bare product mount when there is no backend prefix","passed","2ms",,,"expect(""/stack/frontend-typescript-react"").toBe(""/stack/frontend-typescript-react"") passed (0s)
 expect(null).toBeNull() passed (1ms)
  expect(""authToken"").toBe(""authToken"") passed (0s)
   expect(""/stack/frontend-typescript-react/js/header.js"").toBe(""/stack/frontend-typescript-react/js/header.js"") passed (0s)
    expect(""/api/health"").toBe(""/api/health"") passed (0s)","appBase — mount precedence","appBase — mount precedence",,"autotests-ai-multistack-app,autotests-ai-multistack-app","appBase — mount precedence",
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — active nav follows the route keeps aria-current on exactly one item after navigation","keeps aria-current on exactly one item after navigation","passed","44ms",,,"expect(6).toBe(6) passed (0s)
 expect(6).toBe(6) passed (0s)
  expect([""header-nav-register""]).toEqual([""header-nav-register""]) passed (0s)","canonical header.js — active nav follows the route","canonical header.js — active nav follows the route",,"autotests-ai-multistack-app,autotests-ai-multistack-app","canonical header.js — active nav follows the route",
"frontend-typescript-react:src/test/lib/stack-matrix.test.ts#stack-matrix selection keeps the path pair off the hub","keeps the path pair off the hub","passed","1ms",,,"expect({""hub"":false,""backendId"":""backend-kotlin-spring"",""frontendId"":""frontend-typescript-vue""}).toEqual({""hub"":false,""backendId"":""backend-kotlin-spring"",""frontendId"":""frontend-typescript-vue""}) passed (0s)","stack-matrix selection","stack-matrix selection",,"autotests-ai-multistack-app,autotests-ai-multistack-app","stack-matrix selection",
"frontend-typescript-react:src/test/pages/HomePage.test.tsx#HomePage keeps the welcome panel hidden without a session token","keeps the welcome panel hidden without a session token","passed","181ms",,,"expect({""__reactFiber$sjhc8un9v8b"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,... <truncated>).toBeInTheDocument() passed (0s)
 expect({""__reactFiber$sjhc8un9v8b"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,... <truncated>).not.toBeVisible() passed (145ms)
  expect({""__reactFiber$sjhc8un9v8b"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,... <truncated>).toBeInTheDocument() passed (1ms)","HomePage","HomePage",,"autotests-ai-multistack-app,autotests-ai-multistack-app","HomePage",
"frontend-typescript-react:src/test/pages/StackPage.test.tsx#StackPage labels frontend-only mounts without a backend prefix","labels frontend-only mounts without a backend prefix","passed","20ms",,,"expect({""__reactFiber$1t01gm3w0ku"":{""tag"":5,""key"":null,""elementType"":""a"",""type"":""a"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":null,""sibling"":null,""index"":0,... <truncated>).toBeInTheDocument() passed (0s)
 expect({""__reactFiber$1t01gm3w0ku"":{""tag"":5,""key"":null,""elementType"":""a"",""type"":""a"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":null,""sibling"":null,""index"":0,... <truncated>).toHaveTextContent(""(no backend prefix) · frontend-typescript-react"") passed (0s)
  expect({""__reactFiber$1t01gm3w0ku"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,... <truncated>).toBeInTheDocument() passed (0s)","StackPage","StackPage",,"autotests-ai-multistack-app,autotests-ai-multistack-app","StackPage",
"dev.multistack.app.service.ItemServiceTest.listItemsMapsRows","listItems maps repository rows to DTOs ordered by id","passed","93ms",,,,,"ItemService",,"Home","ItemService",
"dev.multistack.app.service.ItemServiceTest.listItemsReturnsEmptyWhenNoRows","listItems returns empty list when repository is empty","passed","1ms",,,,,"ItemService",,"Home","ItemService",
